!Header: VOA , dimensions: NSAV_COMM*REG [15*7], description: Value of commodity i output in region r
wht,ROW,S_America,fob,7.09865987300873E-0003
gro,ROW,S_America,fob,5.10144699364901E-0003
osd,ROW,S_America,fob,9.74248908460140E-0003
others,ROW,S_America,fob,0.033005040139
Intermediate,ROW,S_America,fob,3.0767235756
pdr,Africa,ROW,fob,3.30211070831865E-0004
wht,Africa,ROW,fob,1.56591006089001E-0003
gro,Africa,ROW,fob,2.02759145759046E-0003
osd,Africa,ROW,fob,2.70146084949374E-0003
others,Africa,ROW,fob,0.011316097341
Intermediate,Africa,ROW,fob,1.4784214497
pdr,Asia,ROW,fob,1.38068769592791E-0003
wht,Asia,ROW,fob,0.038343500346
gro,Asia,ROW,fob,0.032380122691
osd,Asia,ROW,fob,0.051923312247
others,Asia,ROW,fob,0.18855939806
Intermediate,Asia,ROW,fob,16.12616539
pdr,Europe,ROW,fob,1.85220798698538E-0007
wht,Europe,ROW,fob,0.037589848042
gro,Europe,ROW,fob,0.030996756628
osd,Europe,ROW,fob,0.051262069494
others,Europe,ROW,fob,0.17502394319
Intermediate,Europe,ROW,fob,14.724258423
pdr,N_America,ROW,fob,1.40184536576271E-0003
wht,N_America,ROW,fob,0.037646003067
gro,N_America,ROW,fob,0.031206145883
osd,N_America,ROW,fob,0.048701923341
others,N_America,ROW,fob,0.16724985838
Intermediate,N_America,ROW,fob,12.896295547
pdr,Oceania,ROW,fob,6.92832569093582E-0010
wht,Oceania,ROW,fob,2.38568801432848E-0003
gro,Oceania,ROW,fob,2.03581503592432E-0003
osd,Oceania,ROW,fob,3.63516528159380E-0003
others,Oceania,ROW,fob,0.012950300239
Intermediate,Oceania,ROW,fob,1.07682693
pdr,S_America,ROW,fob,7.98001678958826E-0007
wht,S_America,ROW,fob,7.10350042209029E-0003
gro,S_America,ROW,fob,5.15170302242041E-0003
osd,S_America,ROW,fob,9.74459946155548E-0003
others,S_America,ROW,fob,0.032983072102
Intermediate,S_America,ROW,fob,3.1380531788
pdr,ROW,ROW,fob,1.00000022484891E-0006
wht,ROW,ROW,fob,1.00000193015148E-0006
gro,ROW,ROW,fob,1.00000738711969E-0006
osd,ROW,ROW,fob,1.00000352176721E-0006
others,ROW,ROW,fob,4.00583621740225E-0006
Intermediate,ROW,ROW,fob,5.57059502170887E-0005
pdr,Africa,Africa,trans,3.5923690796
wht,Africa,Africa,trans,7.9768371582
gro,Africa,Africa,trans,29.523132324
osd,Africa,Africa,trans,26.863037109
others,Africa,Africa,trans,253.29980469
Intermediate,Africa,Africa,trans,4848.6523438
pdr,Asia,Africa,trans,11.164176941
wht,Asia,Africa,trans,4.4698791504
gro,Asia,Africa,trans,1.4895629883
osd,Asia,Africa,trans,14.695755005
others,Asia,Africa,trans,181.71557617
Intermediate,Asia,Africa,trans,12185.515625
pdr,Europe,Africa,trans,0.277582407
wht,Europe,Africa,trans,743.89648438
gro,Europe,Africa,trans,90.270141602
osd,Europe,Africa,trans,23.119819641
others,Europe,Africa,trans,196.77514648
Intermediate,Europe,Africa,trans,10945.234375
pdr,N_America,Africa,trans,0.15027570724
wht,N_America,Africa,trans,461.27587891
gro,N_America,Africa,trans,125.4864502
osd,N_America,Africa,trans,111.00866699
others,N_America,Africa,trans,48.937316895
Intermediate,N_America,Africa,trans,2962.1601563
pdr,Oceania,Africa,trans,0.012410461903
wht,Oceania,Africa,trans,17.339172363
gro,Oceania,Africa,trans,2.4737224579
osd,Oceania,Africa,trans,0.35677814484
others,Oceania,Africa,trans,16.099487305
Intermediate,Oceania,Africa,trans,259.63232422
pdr,S_America,Africa,trans,1.010658741
wht,S_America,Africa,trans,84.676147461
gro,S_America,Africa,trans,150.47583008
osd,S_America,Africa,trans,91.195861816
others,S_America,Africa,trans,53.522033691
Intermediate,S_America,Africa,trans,1747.8125
wht,ROW,Africa,trans,1.02048623375594E-0004
gro,ROW,Africa,trans,9.74199501797557E-0005
osd,ROW,Africa,trans,4.11024317145348E-0004
others,ROW,Africa,trans,1.24053005129098E-0003
Intermediate,ROW,Africa,trans,0.044695258141
pdr,Africa,Asia,trans,1.6907558441
wht,Africa,Asia,trans,0.07092666626
gro,Africa,Asia,trans,20.576904297
osd,Africa,Asia,trans,75.929260254
others,Africa,Asia,trans,762.91308594
Intermediate,Africa,Asia,trans,9672.46875
pdr,Asia,Asia,trans,51.003631592
wht,Asia,Asia,trans,103.96704102
gro,Asia,Asia,trans,169.65844727
osd,Asia,Asia,trans,244.57263184
others,Asia,Asia,trans,5926.6601563
Intermediate,Asia,Asia,trans,172364.25
pdr,Europe,Asia,trans,0.16841316223
wht,Europe,Asia,trans,119.59472656
gro,Europe,Asia,trans,222.57470703
osd,Europe,Asia,trans,95.840393066
others,Europe,Asia,trans,512.12646484
Intermediate,Europe,Asia,trans,40779.25
pdr,N_America,Asia,trans,21.673217773
wht,N_America,Asia,trans,634.30859375
gro,N_America,Asia,trans,1000.3789063
osd,N_America,Asia,trans,4280.0019531
others,N_America,Asia,trans,1645.3056641
Intermediate,N_America,Asia,trans,25822.5625
pdr,Oceania,Asia,trans,0.028770327568
wht,Oceania,Asia,trans,408.15771484
gro,Oceania,Asia,trans,95.701782227
osd,Oceania,Asia,trans,49.610107422
others,Oceania,Asia,trans,680.88183594
Intermediate,Oceania,Asia,trans,26714.703125
pdr,S_America,Asia,trans,0.14083099365
wht,S_America,Asia,trans,9.4407653809
gro,S_America,Asia,trans,264.73803711
osd,S_America,Asia,trans,4308.8203125
others,S_America,Asia,trans,546.70556641
Intermediate,S_America,Asia,trans,30617.125
pdr,ROW,Asia,trans,1.19400792755186E-0004
wht,ROW,Asia,trans,2.77743488550186E-0003
gro,ROW,Asia,trans,2.61151418089867E-0003
osd,ROW,Asia,trans,9.09452512860298E-0003
others,ROW,Asia,trans,0.025791198015
Intermediate,ROW,Asia,trans,0.59728622437
pdr,Africa,Europe,trans,9.10949707031250E-0003
wht,Africa,Europe,trans,0.060806274414
gro,Africa,Europe,trans,4.8619689941
osd,Africa,Europe,trans,17.549560547
others,Africa,Europe,trans,2259.9394531
Intermediate,Africa,Europe,trans,8892
pdr,Asia,Europe,trans,58.946258545
wht,Asia,Europe,trans,17.625762939
gro,Asia,Europe,trans,5.9798660278
osd,Asia,Europe,trans,77.340637207
others,Asia,Europe,trans,1527.2910156
Intermediate,Asia,Europe,trans,56503.25
pdr,Europe,Europe,trans,15.00302124
wht,Europe,Europe,trans,592.70605469
gro,Europe,Europe,trans,539.63085938
osd,Europe,Europe,trans,604.48339844
others,Europe,Europe,trans,4525.4492188
Intermediate,Europe,Europe,trans,113468
pdr,N_America,Europe,trans,10.473213196
wht,N_America,Europe,trans,94.560791016
gro,N_America,Europe,trans,29.138305664
osd,N_America,Europe,trans,112.33935547
others,N_America,Europe,trans,259.76074219
Intermediate,N_America,Europe,trans,8892.1875
pdr,Oceania,Europe,trans,3.57401371002197E-0003
wht,Oceania,Europe,trans,6.4262695313
gro,Oceania,Europe,trans,1.1767234802
osd,Oceania,Europe,trans,68.490966797
others,Oceania,Europe,trans,136.67529297
Intermediate,Oceania,Europe,trans,1307.78125
pdr,S_America,Europe,trans,13.920776367
wht,S_America,Europe,trans,0.53964233398
gro,S_America,Europe,trans,63.55682373
osd,S_America,Europe,trans,1054.6933594
others,S_America,Europe,trans,2684.5546875
Intermediate,S_America,Europe,trans,11785.3125
wht,ROW,Europe,trans,2.72135436534882E-0003
gro,ROW,Europe,trans,2.51759029924870E-0003
osd,ROW,Europe,trans,8.99877399206161E-0003
others,ROW,Europe,trans,0.024466484785
Intermediate,ROW,Europe,trans,0.58300971985
pdr,Africa,N_America,trans,4.39834594726563E-0003
wht,Africa,N_America,trans,0.052604675293
gro,Africa,N_America,trans,38.425231934
osd,Africa,N_America,trans,3.3846206665
others,Africa,N_America,trans,217.359375
Intermediate,Africa,N_America,trans,4534.578125
pdr,Asia,N_America,trans,9.5204238892
wht,Asia,N_America,trans,0.01938533783
gro,Asia,N_America,trans,0.89828872681
osd,Asia,N_America,trans,29.130905151
others,Asia,N_America,trans,353.65576172
Intermediate,Asia,N_America,trans,49171.375
pdr,Europe,N_America,trans,0.11298537254
wht,Europe,N_America,trans,0.067150115967
gro,Europe,N_America,trans,1.3391075134
osd,Europe,N_America,trans,3.9429473877
others,Europe,N_America,trans,240.05297852
Intermediate,Europe,N_America,trans,17856.5625
pdr,N_America,N_America,trans,33.940307617
wht,N_America,N_America,trans,168.15795898
gro,N_America,N_America,trans,411.78710938
osd,N_America,N_America,trans,677.79174805
others,N_America,N_America,trans,5738.8164063
Intermediate,N_America,N_America,trans,50827.5625
pdr,Oceania,N_America,trans,0.11693966389
wht,Oceania,N_America,trans,0.03832501173
gro,Oceania,N_America,trans,0.15846800804
osd,Oceania,N_America,trans,2.151184082
others,Oceania,N_America,trans,48.492523193
Intermediate,Oceania,N_America,trans,892.08203125
pdr,S_America,N_America,trans,0.79002285004
wht,S_America,N_America,trans,0.010143339634
gro,S_America,N_America,trans,15.463287354
osd,S_America,N_America,trans,36.98223877
others,S_America,N_America,trans,2476.2373047
Intermediate,S_America,N_America,trans,8835.390625
pdr,ROW,N_America,trans,1.40218879096210E-0004
wht,ROW,N_America,trans,2.73791700601578E-0003
gro,ROW,N_America,trans,2.53751687705517E-0003
osd,ROW,N_America,trans,8.55286791920662E-0003
others,ROW,N_America,trans,0.022985890508
Intermediate,ROW,N_America,trans,0.47292137146
pdr,Africa,Oceania,trans,2.80439853668213E-0004
wht,Africa,Oceania,trans,5.12456893920898E-0003
gro,Africa,Oceania,trans,6.18314743041992E-0003
osd,Africa,Oceania,trans,0.018507480621
others,Africa,Oceania,trans,5.0655670166
Intermediate,Africa,Oceania,trans,135.12304688
pdr,Asia,Oceania,trans,0.70817184448
wht,Asia,Oceania,trans,0.017355084419
gro,Asia,Oceania,trans,0.10660219193
osd,Asia,Oceania,trans,1.757894516
others,Asia,Oceania,trans,52.044067383
Intermediate,Asia,Oceania,trans,7366.546875
pdr,Europe,Oceania,trans,0.01336582005
wht,Europe,Oceania,trans,0.021505355835
gro,Europe,Oceania,trans,0.062425136566
osd,Europe,Oceania,trans,0.13122105598
others,Europe,Oceania,trans,14.56817627
Intermediate,Europe,Oceania,trans,2190.34375
pdr,N_America,Oceania,trans,0.034582644701
wht,N_America,Oceania,trans,0.04885840416
gro,N_America,Oceania,trans,0.33199524879
osd,N_America,Oceania,trans,0.60931277275
others,N_America,Oceania,trans,59.452636719
Intermediate,N_America,Oceania,trans,1692.6953125
pdr,Oceania,Oceania,trans,0.19140815735
wht,Oceania,Oceania,trans,25.776855469
gro,Oceania,Oceania,trans,1.5284461975
osd,Oceania,Oceania,trans,0.57685470581
others,Oceania,Oceania,trans,101.49279785
Intermediate,Oceania,Oceania,trans,1201.4824219
pdr,S_America,Oceania,trans,3.04520130157471E-0004
wht,S_America,Oceania,trans,2.52802670001984E-0003
gro,S_America,Oceania,trans,0.39155197144
osd,S_America,Oceania,trans,1.2141466141
others,S_America,Oceania,trans,20.220184326
Intermediate,S_America,Oceania,trans,161.32861328
wht,ROW,Oceania,trans,1.73520762473345E-0004
gro,ROW,Oceania,trans,1.65650155395269E-0004
osd,ROW,Oceania,trans,6.38454919680953E-0004
others,ROW,Oceania,trans,1.81963946670294E-0003
Intermediate,ROW,Oceania,trans,0.041390061378
pdr,Africa,S_America,trans,5.83410263061523E-0004
wht,Africa,S_America,trans,0.014159679413
gro,Africa,S_America,trans,0.015455245972
osd,Africa,S_America,trans,0.19463682175
others,Africa,S_America,trans,15.808441162
Intermediate,Africa,S_America,trans,744.5625
pdr,Asia,S_America,trans,0.17853546143
wht,Asia,S_America,trans,5.86080551147461E-0003
gro,Asia,S_America,trans,0.1804022789
osd,Asia,S_America,trans,1.5243701935
others,Asia,S_America,trans,72.010559082
Intermediate,Asia,S_America,trans,9579.984375
pdr,Europe,S_America,trans,0.039829343557
wht,Europe,S_America,trans,0.015960693359
gro,Europe,S_America,trans,0.69131851196
osd,Europe,S_America,trans,0.51688098907
others,Europe,S_America,trans,62.435241699
Intermediate,Europe,S_America,trans,5959.6875
pdr,N_America,S_America,trans,26.009613037
wht,N_America,S_America,trans,229.25146484
gro,N_America,S_America,trans,193.14990234
osd,N_America,S_America,trans,66.968292236
others,N_America,S_America,trans,262.63842773
Intermediate,N_America,S_America,trans,11281.3125
pdr,Oceania,S_America,trans,7.54070281982422E-0003
wht,Oceania,S_America,trans,0.04359126091
gro,Oceania,S_America,trans,0.82031917572
osd,Oceania,S_America,trans,0.1402323246
others,Oceania,S_America,trans,2.4875011444
Intermediate,Oceania,S_America,trans,251.73535156
pdr,S_America,S_America,trans,20.053466797
wht,S_America,S_America,trans,164.27648926
gro,S_America,S_America,trans,235.19213867
osd,S_America,S_America,trans,83.229370117
others,S_America,S_America,trans,504.12158203
Intermediate,S_America,S_America,trans,11049.15625
wht,ROW,S_America,trans,5.16322907060385E-0004
gro,ROW,S_America,trans,4.15040645748377E-0004
osd,ROW,S_America,trans,1.71108357608318E-0003
others,ROW,S_America,trans,4.60213050246239E-0003
Intermediate,ROW,S_America,trans,0.11012816429
wht,Africa,ROW,trans,1.02048739790916E-0004
gro,Africa,ROW,trans,9.74200665950775E-0005
osd,Africa,ROW,trans,4.11024317145348E-0004
others,Africa,ROW,trans,1.24053098261356E-0003
Intermediate,Africa,ROW,trans,0.051505208015
pdr,Asia,ROW,trans,1.19400909170508E-0004
wht,Asia,ROW,trans,2.77743488550186E-0003
gro,Asia,ROW,trans,2.61151790618896E-0003
osd,Asia,ROW,trans,9.09452885389328E-0003
others,Asia,ROW,trans,0.025791183114
Intermediate,Asia,ROW,trans,0.61109924316
wht,Europe,ROW,trans,2.72135064005852E-0003
gro,Europe,ROW,trans,2.51759029924870E-0003
osd,Europe,ROW,trans,8.99877399206161E-0003
others,Europe,ROW,trans,0.024466499686
Intermediate,Europe,ROW,trans,0.54553031921
pdr,N_America,ROW,trans,1.40218762680888E-0004
wht,N_America,ROW,trans,2.73792073130608E-0003
gro,N_America,ROW,trans,2.53751873970032E-0003
osd,N_America,ROW,trans,8.55287164449692E-0003
others,N_America,ROW,trans,0.022985875607
Intermediate,N_America,ROW,trans,0.49557304382
wht,Oceania,ROW,trans,1.73520995303988E-0004
gro,Oceania,ROW,trans,1.65650155395269E-0004
osd,Oceania,ROW,trans,6.38455152511597E-0004
others,Oceania,ROW,trans,1.81964039802551E-0003
Intermediate,Oceania,ROW,trans,0.04113304615
wht,S_America,ROW,trans,5.16323372721672E-0004
gro,S_America,ROW,trans,4.15040645748377E-0004
osd,S_America,ROW,trans,1.71108357608318E-0003
others,S_America,ROW,trans,4.60212677717209E-0003
Intermediate,S_America,ROW,trans,0.11777567863
!Header: BX01, dimensions: TRAD_COMM*REG*EXPVALUE [6*7*2], description: Decomposition of exports to own region at world prices: VXWD=VXMD+XTAX
TRAD_COMM,REG,EXPVALUE,Value
pdr,Africa,exprev,35.160175323
wht,Africa,exprev,135.44070435
gro,Africa,exprev,392.78274536
osd,Africa,exprev,143.95863342
others,Africa,exprev,2552.3007813
Intermediate,Africa,exprev,54700.132813
pdr,Asia,exprev,465.07119751
wht,Asia,exprev,1308.1087646
gro,Asia,exprev,1888.7053223
osd,Asia,exprev,1977.7808838
others,Asia,exprev,32970.808594
Intermediate,Asia,exprev,3449183.5
pdr,Europe,exprev,321.9987793
wht,Europe,exprev,9702.8613281
gro,Europe,exprev,9336.8955078
osd,Europe,exprev,8509.7236328
others,Europe,exprev,58740.332031
Intermediate,Europe,exprev,5280108.5
pdr,N_America,exprev,317.74508667
wht,N_America,exprev,1989.7514648
gro,N_America,exprev,4474.8354492
osd,N_America,exprev,3885.1960449
others,N_America,exprev,16609.304688
Intermediate,N_America,exprev,976473.9375
pdr,Oceania,exprev,2.3287274837
wht,Oceania,exprev,305.77392578
gro,Oceania,exprev,20.342046738
osd,Oceania,exprev,5.1210045815
others,Oceania,exprev,431.3862915
Intermediate,Oceania,exprev,25156.933594
pdr,S_America,exprev,344.12799072
wht,S_America,exprev,1975.0316162
gro,S_America,exprev,2796.2412109
osd,S_America,exprev,478.14550781
others,S_America,exprev,3205.607666
Intermediate,S_America,exprev,154228.57813
pdr,ROW,exprev,1.00000022484891E-0006
wht,ROW,exprev,1.00000193015148E-0006
gro,ROW,exprev,1.00000738711969E-0006
osd,ROW,exprev,1.00000352176721E-0006
others,ROW,exprev,4.00583621740225E-0006
Intermediate,ROW,exprev,5.57030216441490E-0005
Intermediate,Africa,xtax,1358.3828125
others,Asia,xtax,-39.8828125
Intermediate,Asia,xtax,32331.75
others,Europe,xtax,-47.0859375
Intermediate,Europe,xtax,98461.5
wht,N_America,xtax,-0.82348632813
gro,N_America,xtax,-0.734375
Intermediate,N_America,xtax,-0.6875
Intermediate,Oceania,xtax,47.0703125
Intermediate,S_America,xtax,2360.75
Intermediate,ROW,xtax,2.92857293970883E-0009
!Header: BX02, dimensions: TRAD_COMM*REG*IMPVALUE [6*7*2], description: Decomposition of imports from self at market prices: VIMS=VIWS+MTAX
TRAD_COMM,REG,IMPVALUE,Value
pdr,Africa,impcost,38.752544403
wht,Africa,impcost,143.4175415
gro,Africa,impcost,422.30587769
osd,Africa,impcost,170.82167053
others,Africa,impcost,2805.6005859
Intermediate,Africa,impcost,60907.167969
pdr,Asia,impcost,516.0748291
wht,Asia,impcost,1412.0758057
gro,Asia,impcost,2058.3637695
osd,Asia,impcost,2222.3535156
others,Asia,impcost,38857.585938
Intermediate,Asia,impcost,3653879.5
pdr,Europe,impcost,337.00180054
wht,Europe,impcost,10295.567383
gro,Europe,impcost,9876.5263672
osd,Europe,impcost,9114.2070313
others,Europe,impcost,63218.695313
Intermediate,Europe,impcost,5492038
pdr,N_America,impcost,351.68539429
wht,N_America,impcost,2157.0859375
gro,N_America,impcost,4885.8881836
osd,N_America,impcost,4562.987793
others,N_America,impcost,22348.121094
Intermediate,N_America,impcost,1027300.8125
pdr,Oceania,impcost,2.5201356411
wht,Oceania,impcost,331.55078125
gro,Oceania,impcost,21.870492935
osd,Oceania,impcost,5.6978592873
others,Oceania,impcost,532.87908936
Intermediate,Oceania,impcost,26405.486328
pdr,S_America,impcost,364.18145752
wht,S_America,impcost,2139.3081055
gro,S_America,impcost,3031.4333496
osd,S_America,impcost,561.37487793
others,S_America,impcost,3709.729248
Intermediate,S_America,impcost,167638.48438
pdr,ROW,impcost,1.00000022484891E-0006
wht,ROW,impcost,1.00000193015148E-0006
gro,ROW,impcost,1.00000738711969E-0006
osd,ROW,impcost,1.00000352176721E-0006
others,ROW,impcost,4.00583621740225E-0006
Intermediate,ROW,impcost,5.57059502170887E-0005
pdr,Africa,mtax,0.63031768799
wht,Africa,mtax,3.6338653564
gro,Africa,mtax,10.272369385
osd,Africa,mtax,6.9877471924
others,Africa,mtax,188.24047852
Intermediate,Africa,mtax,3183.828125
pdr,Asia,mtax,55.949462891
wht,Asia,mtax,30.953125
gro,Asia,mtax,173.41186523
osd,Asia,mtax,1509.440918
others,Asia,mtax,3862.1601563
Intermediate,Asia,mtax,130648.75
pdr,Europe,mtax,16.996734619
wht,Europe,mtax,930.6953125
gro,Europe,mtax,266.16992188
osd,Europe,mtax,132.55566406
others,Europe,mtax,1456.7382813
Intermediate,Europe,mtax,23560.5
wht,N_America,mtax,3.1960449219
gro,N_America,mtax,4.6025390625
osd,N_America,mtax,3.1127929688
others,N_America,mtax,62.533203125
Intermediate,N_America,mtax,3487.375
pdr,Oceania,mtax,0.07472205162
wht,Oceania,mtax,0.36129760742
gro,Oceania,mtax,0.15035629272
osd,Oceania,mtax,0.042467594147
others,Oceania,mtax,18.124389648
Intermediate,Oceania,mtax,442.21875
pdr,S_America,mtax,12.561584473
wht,S_America,mtax,0.73803710938
gro,S_America,mtax,112.84204102
osd,S_America,mtax,8.2075805664
others,S_America,mtax,55.580078125
Intermediate,S_America,mtax,3199.375
!Header: BX03, dimensions: TRAD_COMM*REG*MKTVALUE [6*7*2], description: Decomposition of cif values of own region - CIFDECOMP
TRAD_COMM,REG,MKTVALUE,Value
pdr,Africa,fob,35.160175323
wht,Africa,fob,135.44070435
gro,Africa,fob,392.78274536
osd,Africa,fob,143.95863342
others,Africa,fob,2552.3007813
Intermediate,Africa,fob,56058.515625
pdr,Asia,fob,465.07119751
wht,Asia,fob,1308.1087646
gro,Asia,fob,1888.7053223
osd,Asia,fob,1977.7808838
others,Asia,fob,32930.925781
Intermediate,Asia,fob,3481515.25
pdr,Europe,fob,321.9987793
wht,Europe,fob,9702.8613281
gro,Europe,fob,9336.8955078
osd,Europe,fob,8509.7236328
others,Europe,fob,58693.246094
Intermediate,Europe,fob,5378570
pdr,N_America,fob,317.74508667
wht,N_America,fob,1988.9279785
gro,N_America,fob,4474.1010742
osd,N_America,fob,3885.1960449
others,N_America,fob,16609.304688
Intermediate,N_America,fob,976473.25
pdr,Oceania,fob,2.3287274837
wht,Oceania,fob,305.77392578
gro,Oceania,fob,20.342046738
osd,Oceania,fob,5.1210045815
others,Oceania,fob,431.3862915
Intermediate,Oceania,fob,25204.003906
pdr,S_America,fob,344.12799072
wht,S_America,fob,1975.0316162
gro,S_America,fob,2796.2412109
osd,S_America,fob,478.14550781
others,S_America,fob,3205.607666
Intermediate,S_America,fob,156589.32813
pdr,ROW,fob,1.00000022484891E-0006
wht,ROW,fob,1.00000193015148E-0006
gro,ROW,fob,1.00000738711969E-0006
osd,ROW,fob,1.00000352176721E-0006
others,ROW,fob,4.00583621740225E-0006
Intermediate,ROW,fob,5.57059502170887E-0005
pdr,Africa,trans,3.5923690796
