!Header: VOA , dimensions: NSAV_COMM*REG [12*7], description: Value of commodity i output in region r
NSAV_COMM,REG,Value
others,pdr,Europe,domestic,comtax,1.90734863281250E-0006
Intermediate,pdr,Europe,domestic,comtax,9.2762756348
Land,wht,Europe,domestic,comtax,-11399.726563
UnSkLab,wht,Europe,domestic,comtax,2464.5761719
SkLab,wht,Europe,domestic,comtax,139.84039307
Capital,wht,Europe,domestic,comtax,-446.16577148
wht,wht,Europe,domestic,comtax,-91.686523438
gro,wht,Europe,domestic,comtax,1.49011611938477E-0008
others,wht,Europe,domestic,comtax,-8.22842121124268E-0003
Intermediate,wht,Europe,domestic,comtax,326.71777344
Land,gro,Europe,domestic,comtax,-9581.0019531
UnSkLab,gro,Europe,domestic,comtax,3008.6152344
SkLab,gro,Europe,domestic,comtax,145.22296143
Capital,gro,Europe,domestic,comtax,-554.56542969
pdr,gro,Europe,domestic,comtax,-7.45058059692383E-0009
wht,gro,Europe,domestic,comtax,-2.98023223876953E-0008
gro,gro,Europe,domestic,comtax,-66.39276123
osd,gro,Europe,domestic,comtax,1.49011611938477E-0008
others,gro,Europe,domestic,comtax,-0.025315761566
Intermediate,gro,Europe,domestic,comtax,239.78613281
Land,osd,Europe,domestic,comtax,-4055.7358398
UnSkLab,osd,Europe,domestic,comtax,1950.0273438
SkLab,osd,Europe,domestic,comtax,129.99798584
Capital,osd,Europe,domestic,comtax,-379.51025391
pdr,osd,Europe,domestic,comtax,-1.86264514923096E-0009
gro,osd,Europe,domestic,comtax,1.49011611938477E-0008
osd,osd,Europe,domestic,comtax,-23.594970703
others,osd,Europe,domestic,comtax,-0.4585647583
Intermediate,osd,Europe,domestic,comtax,320.29736328
Land,others,Europe,domestic,comtax,-11302.65625
UnSkLab,others,Europe,domestic,comtax,21544.640625
SkLab,others,Europe,domestic,comtax,1407.2490234
Capital,others,Europe,domestic,comtax,-4126.1875
pdr,others,Europe,domestic,comtax,-0.012412309647
wht,others,Europe,domestic,comtax,-5.091796875
gro,others,Europe,domestic,comtax,-0.75967407227
osd,others,Europe,domestic,comtax,-0.27699899673
others,others,Europe,domestic,comtax,-529.22070313
Intermediate,others,Europe,domestic,comtax,1141.7460938
Land,Intermediate,Europe,domestic,comtax,-3296.6191406
UnSkLab,Intermediate,Europe,domestic,comtax,1104234.5
SkLab,Intermediate,Europe,domestic,comtax,812163.75
Capital,Intermediate,Europe,domestic,comtax,93809.5
NatRes,Intermediate,Europe,domestic,comtax,1646.90625
pdr,Intermediate,Europe,domestic,comtax,-4.0317382813
wht,Intermediate,Europe,domestic,comtax,-242.64355469
gro,Intermediate,Europe,domestic,comtax,-580.79492188
osd,Intermediate,Europe,domestic,comtax,-1.4658203125
others,Intermediate,Europe,domestic,comtax,-701.203125
Intermediate,Intermediate,Europe,domestic,comtax,234777
wht,CGDS,Europe,domestic,comtax,-0.011189460754
gro,CGDS,Europe,domestic,comtax,0.015251636505
osd,CGDS,Europe,domestic,comtax,7.07519054412842E-0003
others,CGDS,Europe,domestic,comtax,1.0072021484
Intermediate,CGDS,Europe,domestic,comtax,9650.75
Land,pdr,N_America,domestic,comtax,-24.059814453
UnSkLab,pdr,N_America,domestic,comtax,6.2263793945
SkLab,pdr,N_America,domestic,comtax,0.39124488831
Capital,pdr,N_America,domestic,comtax,-25.658782959
pdr,pdr,N_America,domestic,comtax,-0.56280851364
wht,pdr,N_America,domestic,comtax,-0.73519325256
Intermediate,pdr,N_America,domestic,comtax,-6.2871704102
Land,wht,N_America,domestic,comtax,-577.30810547
UnSkLab,wht,N_America,domestic,comtax,-72.880371094
SkLab,wht,N_America,domestic,comtax,-7.3239898682
Capital,wht,N_America,domestic,comtax,-274.62573242
pdr,wht,N_America,domestic,comtax,-2.8679084778
wht,wht,N_America,domestic,comtax,-7.3653488159
gro,wht,N_America,domestic,comtax,-0.45463275909
osd,wht,N_America,domestic,comtax,-0.054749488831
others,wht,N_America,domestic,comtax,-0.54676055908
Intermediate,wht,N_America,domestic,comtax,-73.305664063
Land,gro,N_America,domestic,comtax,-733.70068359
UnSkLab,gro,N_America,domestic,comtax,17.5
SkLab,gro,N_America,domestic,comtax,2.4491577148
Capital,gro,N_America,domestic,comtax,-531.10693359
pdr,gro,N_America,domestic,comtax,-4.61673736572266E-0003
wht,gro,N_America,domestic,comtax,-0.047291040421
gro,gro,N_America,domestic,comtax,-26.37210083
osd,gro,N_America,domestic,comtax,-0.058486938477
others,gro,N_America,domestic,comtax,-9.3283843994
Intermediate,gro,N_America,domestic,comtax,-456.75585938
Land,osd,N_America,domestic,comtax,-627.81469727
UnSkLab,osd,N_America,domestic,comtax,7.4597167969
SkLab,osd,N_America,domestic,comtax,-0.95999145508
Capital,osd,N_America,domestic,comtax,-365.24853516
wht,osd,N_America,domestic,comtax,-0.016169428825
gro,osd,N_America,domestic,comtax,-0.16545200348
osd,osd,N_America,domestic,comtax,-48.239440918
others,osd,N_America,domestic,comtax,-0.20167160034
Intermediate,osd,N_America,domestic,comtax,-314.15380859
Land,others,N_America,domestic,comtax,-1544.4023438
UnSkLab,others,N_America,domestic,comtax,166.18945313
SkLab,others,N_America,domestic,comtax,0.034545898438
Capital,others,N_America,domestic,comtax,-2605.0371094
pdr,others,N_America,domestic,comtax,-6.69097900390625E-0003
wht,others,N_America,domestic,comtax,-0.096787929535
gro,others,N_America,domestic,comtax,-0.60186386108
osd,others,N_America,domestic,comtax,-0.071406364441
others,others,N_America,domestic,comtax,-147.91064453
Intermediate,others,N_America,domestic,comtax,-1322.8574219
Land,Intermediate,N_America,domestic,comtax,-552.60546875
UnSkLab,Intermediate,N_America,domestic,comtax,633561.5
SkLab,Intermediate,N_America,domestic,comtax,484294.5
Capital,Intermediate,N_America,domestic,comtax,106263.25
NatRes,Intermediate,N_America,domestic,comtax,1865.1679688
pdr,Intermediate,N_America,domestic,comtax,-3.3274536133
wht,Intermediate,N_America,domestic,comtax,-12.007324219
gro,Intermediate,N_America,domestic,comtax,-654.80078125
osd,Intermediate,N_America,domestic,comtax,-0.517578125
others,Intermediate,N_America,domestic,comtax,-68.31640625
Intermediate,Intermediate,N_America,domestic,comtax,69715
others,CGDS,N_America,domestic,comtax,-4.42266464233398E-0005
Intermediate,CGDS,N_America,domestic,comtax,17847.25
Land,pdr,Oceania,domestic,comtax,-0.019359588623
UnSkLab,pdr,Oceania,domestic,comtax,0.072345733643
SkLab,pdr,Oceania,domestic,comtax,3.47197055816650E-0003
Capital,pdr,Oceania,domestic,comtax,-0.1091337204
wht,pdr,Oceania,domestic,comtax,-3.07075679302216E-0003
others,pdr,Oceania,domestic,comtax,-0.03891825676
Intermediate,pdr,Oceania,domestic,comtax,-0.60318374634
Land,wht,Oceania,domestic,comtax,-1.1776428223
UnSkLab,wht,Oceania,domestic,comtax,2.6074829102
SkLab,wht,Oceania,domestic,comtax,0.11744689941
Capital,wht,Oceania,domestic,comtax,-5.3361816406
pdr,wht,Oceania,domestic,comtax,-1.64817273616791E-0003
wht,wht,Oceania,domestic,comtax,-2.6697235107
gro,wht,Oceania,domestic,comtax,-0.041715860367
osd,wht,Oceania,domestic,comtax,-0.048589706421
others,wht,Oceania,domestic,comtax,-0.96785354614
Intermediate,wht,Oceania,domestic,comtax,-13.853637695
Land,gro,Oceania,domestic,comtax,-0.11433410645
UnSkLab,gro,Oceania,domestic,comtax,2.4010009766
SkLab,gro,Oceania,domestic,comtax,0.11260032654
Capital,gro,Oceania,domestic,comtax,-1.5153961182
wht,gro,Oceania,domestic,comtax,-0.031412243843
gro,gro,Oceania,domestic,comtax,-0.49433135986
osd,gro,Oceania,domestic,comtax,-0.023732423782
others,gro,Oceania,domestic,comtax,-0.43597221375
Intermediate,gro,Oceania,domestic,comtax,-5.5864868164
Land,osd,Oceania,domestic,comtax,-0.46128845215
UnSkLab,osd,Oceania,domestic,comtax,2.4924621582
SkLab,osd,Oceania,domestic,comtax,0.091199874878
Capital,osd,Oceania,domestic,comtax,-2.8158874512
wht,osd,Oceania,domestic,comtax,-0.027931630611
gro,osd,Oceania,domestic,comtax,-0.020998239517
osd,osd,Oceania,domestic,comtax,-0.29030799866
others,osd,Oceania,domestic,comtax,-1.8757286072
Intermediate,osd,Oceania,domestic,comtax,-8.2773132324
Land,others,Oceania,domestic,comtax,-15.888671875
UnSkLab,others,Oceania,domestic,comtax,38.730224609
SkLab,others,Oceania,domestic,comtax,1.4961700439
Capital,others,Oceania,domestic,comtax,-17.763671875
wht,others,Oceania,domestic,comtax,-0.16608905792
gro,others,Oceania,domestic,comtax,-0.12949752808
osd,others,Oceania,domestic,comtax,-0.51142120361
others,others,Oceania,domestic,comtax,-17.904418945
Intermediate,others,Oceania,domestic,comtax,-58.262695313
Land,Intermediate,Oceania,domestic,comtax,18.423828125
UnSkLab,Intermediate,Oceania,domestic,comtax,9097.15625
SkLab,Intermediate,Oceania,domestic,comtax,6493.515625
Capital,Intermediate,Oceania,domestic,comtax,5449.390625
NatRes,Intermediate,Oceania,domestic,comtax,247.46484375
pdr,Intermediate,Oceania,domestic,comtax,-0.029010772705
wht,Intermediate,Oceania,domestic,comtax,-2.5457763672
gro,Intermediate,Oceania,domestic,comtax,-2.3607788086
osd,Intermediate,Oceania,domestic,comtax,-1.5816650391
others,Intermediate,Oceania,domestic,comtax,-23.696777344
Intermediate,Intermediate,Oceania,domestic,comtax,1635.625
Intermediate,CGDS,Oceania,domestic,comtax,8250.328125
Land,pdr,S_America,domestic,comtax,5.7224121094
UnSkLab,pdr,S_America,domestic,comtax,110.70794678
SkLab,pdr,S_America,domestic,comtax,2.6682224274
Capital,pdr,S_America,domestic,comtax,-5.8468017578
pdr,pdr,S_America,domestic,comtax,-14.286590576
osd,pdr,S_America,domestic,comtax,1.19209289550781E-0007
Intermediate,pdr,S_America,domestic,comtax,1.2144775391
Land,wht,S_America,domestic,comtax,12.047485352
UnSkLab,wht,S_America,domestic,comtax,125.7376709
SkLab,wht,S_America,domestic,comtax,3.1289768219
Capital,wht,S_America,domestic,comtax,-8.8864746094
wht,wht,S_America,domestic,comtax,-6.3873901367
Intermediate,wht,S_America,domestic,comtax,56.724731445
Land,gro,S_America,domestic,comtax,18.924804688
UnSkLab,gro,S_America,domestic,comtax,245.11743164
SkLab,gro,S_America,domestic,comtax,6.7382965088
Capital,gro,S_America,domestic,comtax,-30.760986328
gro,gro,S_America,domestic,comtax,-42.571166992
osd,gro,S_America,domestic,comtax,-9.53674316406250E-0007
Intermediate,gro,S_America,domestic,comtax,7.7734375
Land,osd,S_America,domestic,comtax,45.856689453
UnSkLab,osd,S_America,domestic,comtax,516.21704102
SkLab,osd,S_America,domestic,comtax,16.24596405
Capital,osd,S_America,domestic,comtax,-118.85205078
osd,osd,S_America,domestic,comtax,-34.762329102
Intermediate,osd,S_America,domestic,comtax,174.55224609
Land,others,S_America,domestic,comtax,86.884765625
UnSkLab,others,S_America,domestic,comtax,1466.8007813
SkLab,others,S_America,domestic,comtax,37.151947021
Capital,others,S_America,domestic,comtax,-1883.6806641
others,others,S_America,domestic,comtax,-101.43164063
Intermediate,others,S_America,domestic,comtax,-106.33984375
Land,Intermediate,S_America,domestic,comtax,62.887207031
UnSkLab,Intermediate,S_America,domestic,comtax,67325.90625
SkLab,Intermediate,S_America,domestic,comtax,34379.71875
Capital,Intermediate,S_America,domestic,comtax,6352.6875
NatRes,Intermediate,S_America,domestic,comtax,282.32421875
pdr,Intermediate,S_America,domestic,comtax,-0.56079101563
wht,Intermediate,S_America,domestic,comtax,-0.0205078125
gro,Intermediate,S_America,domestic,comtax,-15.305664063
osd,Intermediate,S_America,domestic,comtax,-0.48046875
others,Intermediate,S_America,domestic,comtax,-3.462890625
Intermediate,Intermediate,S_America,domestic,comtax,14198.3125
wht,CGDS,S_America,domestic,comtax,1.55448913574218E-0003
others,CGDS,S_America,domestic,comtax,83.405273438
Intermediate,CGDS,S_America,domestic,comtax,9115.34375
Land,pdr,ROW,domestic,comtax,4.68061771243811E-0005
UnSkLab,pdr,ROW,domestic,comtax,1.63767207413912E-0003
SkLab,pdr,ROW,domestic,comtax,5.53057179786265E-0005
Capital,pdr,ROW,domestic,comtax,7.35954381525517E-0005
pdr,pdr,ROW,domestic,comtax,-2.32830643653870E-0010
Intermediate,pdr,ROW,domestic,comtax,2.14857142418623E-0003
Land,wht,ROW,domestic,comtax,1.02865044027566E-0004
UnSkLab,wht,ROW,domestic,comtax,3.59907932579517E-0003
SkLab,wht,ROW,domestic,comtax,1.21544260764494E-0004
Capital,wht,ROW,domestic,comtax,1.61739066243172E-0004
wht,wht,ROW,domestic,comtax,5.82076609134674E-0011
Intermediate,wht,ROW,domestic,comtax,3.15799564123154E-0003
Land,gro,ROW,domestic,comtax,1.51631422340870E-0004
UnSkLab,gro,ROW,domestic,comtax,5.30532561242580E-0003
SkLab,gro,ROW,domestic,comtax,1.79165799636394E-0004
Capital,gro,ROW,domestic,comtax,2.38415785133839E-0004
gro,gro,ROW,domestic,comtax,4.65661287307739E-0010
Intermediate,gro,ROW,domestic,comtax,4.25428897142410E-0003
Land,osd,ROW,domestic,comtax,1.81039795279503E-0004
UnSkLab,osd,ROW,domestic,comtax,6.33428990840912E-0003
SkLab,osd,ROW,domestic,comtax,2.13914841879159E-0004
Capital,osd,ROW,domestic,comtax,2.84656882286072E-0004
Intermediate,osd,ROW,domestic,comtax,7.97746330499649E-0003
Land,others,ROW,domestic,comtax,2.22135335206985E-0003
UnSkLab,others,ROW,domestic,comtax,0.077721625566
SkLab,others,ROW,domestic,comtax,2.62473057955503E-0003
Capital,others,ROW,domestic,comtax,3.49272787570953E-0003
Intermediate,others,ROW,domestic,comtax,0.036709010601
Land,Intermediate,ROW,domestic,comtax,3.50952148437500E-0003
UnSkLab,Intermediate,ROW,domestic,comtax,5.2547645569
SkLab,Intermediate,ROW,domestic,comtax,3.0047025681
Capital,Intermediate,ROW,domestic,comtax,0.88808441162
NatRes,Intermediate,ROW,domestic,comtax,0.023080587387
Intermediate,Intermediate,ROW,domestic,comtax,2.6848907471
others,CGDS,ROW,domestic,comtax,1.23039353638887E-0003
Intermediate,CGDS,ROW,domestic,comtax,0.57210731506
pdr,pdr,Africa,imported,comtax,-2.38418579101563E-0007
wht,pdr,Africa,imported,comtax,1.49011611938477E-0008
others,pdr,Africa,imported,comtax,2.38418579101563E-0007
Intermediate,pdr,Africa,imported,comtax,0.058288574219
wht,wht,Africa,imported,comtax,-3.99780273437500E-0003
Intermediate,wht,Africa,imported,comtax,0.040863037109
pdr,gro,Africa,imported,comtax,2.98023223876953E-0008
gro,gro,Africa,imported,comtax,-9.53674316406250E-0007
Intermediate,gro,Africa,imported,comtax,1.1279296875
pdr,osd,Africa,imported,comtax,1.11758708953857E-0008
wht,osd,Africa,imported,comtax,-1.78813934326172E-0006
osd,osd,Africa,imported,comtax,-6.41632080078125E-0003
Intermediate,osd,Africa,imported,comtax,0.27420043945
pdr,others,Africa,imported,comtax,4.76837158203125E-0007
others,others,Africa,imported,comtax,-6.33239746093750E-0003
Intermediate,others,Africa,imported,comtax,-5.498046875
wht,Intermediate,Africa,imported,comtax,-0.0224609375
gro,Intermediate,Africa,imported,comtax,-4.27246093750000E-0004
osd,Intermediate,Africa,imported,comtax,-0.076538085938
others,Intermediate,Africa,imported,comtax,-0.1044921875
Intermediate,Intermediate,Africa,imported,comtax,376.6875
gro,CGDS,Africa,imported,comtax,4.98503446578979E-0004
osd,CGDS,Africa,imported,comtax,5.69100957363844E-0005
others,CGDS,Africa,imported,comtax,0.38325119019
Intermediate,CGDS,Africa,imported,comtax,1454.6601563
pdr,pdr,Asia,imported,comtax,-6.7252197266
wht,pdr,Asia,imported,comtax,-0.040160894394
gro,pdr,Asia,imported,comtax,-6.64424896240234E-0003
osd,pdr,Asia,imported,comtax,-0.34879016876
others,pdr,Asia,imported,comtax,-0.44034957886
Intermediate,pdr,Asia,imported,comtax,1.4631347656
wht,wht,Asia,imported,comtax,-5.0822143555
gro,wht,Asia,imported,comtax,-1.66344642639160E-0003
osd,wht,Asia,imported,comtax,-0.12613105774
others,wht,Asia,imported,comtax,-1.0097427368
Intermediate,wht,Asia,imported,comtax,10.123779297
pdr,gro,Asia,imported,comtax,-0.33380031586
wht,gro,Asia,imported,comtax,-0.014441490173
gro,gro,Asia,imported,comtax,-0.15160179138
osd,gro,Asia,imported,comtax,-0.11568546295
others,gro,Asia,imported,comtax,-0.17621994019
Intermediate,gro,Asia,imported,comtax,5.1311035156
pdr,osd,Asia,imported,comtax,-0.31411266327
wht,osd,Asia,imported,comtax,-0.033340930939
gro,osd,Asia,imported,comtax,4.76837158203125E-0007
osd,osd,Asia,imported,comtax,-2.6129150391
others,osd,Asia,imported,comtax,-0.21400928497
Intermediate,osd,Asia,imported,comtax,-9.03320312500000E-0003
pdr,others,Asia,imported,comtax,-7.960723877
wht,others,Asia,imported,comtax,-2.7776412964
gro,others,Asia,imported,comtax,-0.30978488922
osd,others,Asia,imported,comtax,-23.220275879
others,others,Asia,imported,comtax,-62.936401367
Intermediate,others,Asia,imported,comtax,-1323.8720703
pdr,Intermediate,Asia,imported,comtax,-0.27548217773
wht,Intermediate,Asia,imported,comtax,-6.3916015625
gro,Intermediate,Asia,imported,comtax,-0.0908203125
osd,Intermediate,Asia,imported,comtax,-3.9404296875
others,Intermediate,Asia,imported,comtax,-9.634765625
Intermediate,Intermediate,Asia,imported,comtax,15766.625
pdr,CGDS,Asia,imported,comtax,5.96046447753906E-0008
wht,CGDS,Asia,imported,comtax,0.063991546631
gro,CGDS,Asia,imported,comtax,0.026214599609
osd,CGDS,Asia,imported,comtax,-7.61413574218750E-0003
others,CGDS,Asia,imported,comtax,1.0956726074
Intermediate,CGDS,Asia,imported,comtax,33180.59375
pdr,pdr,Europe,imported,comtax,-0.37989330292
wht,pdr,Europe,imported,comtax,2.98023223876953E-0008
others,pdr,Europe,imported,comtax,-7.90983438491821E-0004
Intermediate,pdr,Europe,imported,comtax,1.3497200012
pdr,wht,Europe,imported,comtax,-1.07832252979278E-0003
wht,wht,Europe,imported,comtax,-16.792114258
gro,wht,Europe,imported,comtax,-3.54738533496857E-0003
osd,wht,Europe,imported,comtax,-3.75090539455414E-0003
others,wht,Europe,imported,comtax,-0.19287872314
Intermediate,wht,Europe,imported,comtax,73.141113281
wht,gro,Europe,imported,comtax,-9.83676314353943E-0003
gro,gro,Europe,imported,comtax,-2.5143051147
osd,gro,Europe,imported,comtax,-0.017528772354
others,gro,Europe,imported,comtax,-1.0296592712
Intermediate,gro,Europe,imported,comtax,10.557128906
wht,osd,Europe,imported,comtax,-7.96467065811157E-0005
gro,osd,Europe,imported,comtax,-1.56488269567490E-0004
osd,osd,Europe,imported,comtax,-62.594650269
others,osd,Europe,imported,comtax,-0.25030040741
Intermediate,osd,Europe,imported,comtax,64.059448242
pdr,others,Europe,imported,comtax,-8.17780196666718E-0003
wht,others,Europe,imported,comtax,-1.1388893127
gro,others,Europe,imported,comtax,-0.1795065403
osd,others,Europe,imported,comtax,-0.12947487831
others,others,Europe,imported,comtax,-91.143310547
Intermediate,others,Europe,imported,comtax,363.49804688
pdr,Intermediate,Europe,imported,comtax,-6.145324707
wht,Intermediate,Europe,imported,comtax,-55.027099609
gro,Intermediate,Europe,imported,comtax,-109.50830078
osd,Intermediate,Europe,imported,comtax,-3.4169921875
others,Intermediate,Europe,imported,comtax,-214.79296875
Intermediate,Intermediate,Europe,imported,comtax,68542.5
gro,CGDS,Europe,imported,comtax,1.74999237060547E-0003
others,CGDS,Europe,imported,comtax,-15.993041992
Intermediate,CGDS,Europe,imported,comtax,14728
pdr,pdr,N_America,imported,comtax,-0.012911766768
wht,pdr,N_America,imported,comtax,-0.06134557724
Intermediate,pdr,N_America,imported,comtax,-1.3575210571
pdr,wht,N_America,imported,comtax,-0.078111708164
wht,wht,N_America,imported,comtax,-0.57276916504
others,wht,N_America,imported,comtax,-0.013145089149
Intermediate,wht,N_America,imported,comtax,-23.491638184
gro,gro,N_America,imported,comtax,-0.67107963562
others,gro,N_America,imported,comtax,-4.5898284912
Intermediate,gro,N_America,imported,comtax,-80.482910156
osd,osd,N_America,imported,comtax,-5.6187896729
others,osd,N_America,imported,comtax,-0.025951206684
Intermediate,osd,N_America,imported,comtax,-44.500610352
pdr,others,N_America,imported,comtax,-4.47475910186768E-0003
others,others,N_America,imported,comtax,-24.033081055
Intermediate,others,N_America,imported,comtax,-166.72436523
pdr,Intermediate,N_America,imported,comtax,-0.1335144043
wht,Intermediate,N_America,imported,comtax,-1.8079833984
gro,Intermediate,N_America,imported,comtax,-14.754272461
osd,Intermediate,N_America,imported,comtax,-6.7004394531
