!Header: VOA , dimensions: NSAV_COMM*REG [12*7], description: Value of commodity i output in region r
Intermediate,others,ROW,imported,mktexp,0.048423923552
pdr,Intermediate,ROW,imported,mktexp,8.26969277113676E-0004
wht,Intermediate,ROW,imported,mktexp,0.053880762309
gro,Intermediate,ROW,imported,mktexp,0.043311130255
osd,Intermediate,ROW,imported,mktexp,0.068566605449
others,Intermediate,ROW,imported,mktexp,0.21948643029
Intermediate,Intermediate,ROW,imported,mktexp,22.52923584
pdr,CGDS,ROW,imported,mktexp,6.66261499304710E-0008
wht,CGDS,ROW,imported,mktexp,1.85992007573077E-0007
gro,CGDS,ROW,imported,mktexp,4.34010435128585E-0004
osd,CGDS,ROW,imported,mktexp,2.02054638975824E-0006
others,CGDS,ROW,imported,mktexp,2.01976086827926E-0004
Intermediate,CGDS,ROW,imported,mktexp,6.3719382286
Land,pdr,Africa,domestic,comtax,16.03515625
UnSkLab,pdr,Africa,domestic,comtax,108.93212891
SkLab,pdr,Africa,domestic,comtax,0.89533996582
Capital,pdr,Africa,domestic,comtax,22.838989258
pdr,pdr,Africa,domestic,comtax,-3.05175781250000E-0005
Intermediate,pdr,Africa,domestic,comtax,0.13702392578
Land,wht,Africa,domestic,comtax,5.1575317383
UnSkLab,wht,Africa,domestic,comtax,125.71557617
SkLab,wht,Africa,domestic,comtax,1.4063453674
Capital,wht,Africa,domestic,comtax,10.862060547
wht,wht,Africa,domestic,comtax,-0.20520019531
Intermediate,wht,Africa,domestic,comtax,6.2775878906
Land,gro,Africa,domestic,comtax,49.243652344
UnSkLab,gro,Africa,domestic,comtax,470.04492188
SkLab,gro,Africa,domestic,comtax,3.8952789307
Capital,gro,Africa,domestic,comtax,67.204101563
pdr,gro,Africa,domestic,comtax,-5.96046447753906E-0008
gro,gro,Africa,domestic,comtax,-0.22570800781
osd,gro,Africa,domestic,comtax,-2.38418579101563E-0007
Intermediate,gro,Africa,domestic,comtax,11.824707031
Land,osd,Africa,domestic,comtax,21.165893555
UnSkLab,osd,Africa,domestic,comtax,172.56689453
SkLab,osd,Africa,domestic,comtax,1.4249839783
Capital,osd,Africa,domestic,comtax,29.986083984
osd,osd,Africa,domestic,comtax,-0.013916015625
Intermediate,osd,Africa,domestic,comtax,3.6186523438
Land,others,Africa,domestic,comtax,146.75585938
UnSkLab,others,Africa,domestic,comtax,1744.1367188
SkLab,others,Africa,domestic,comtax,17.246765137
Capital,others,Africa,domestic,comtax,95.771484375
osd,others,Africa,domestic,comtax,9.53674316406250E-0007
others,others,Africa,domestic,comtax,-0.90283203125
Intermediate,others,Africa,domestic,comtax,-129.11523438
Land,Intermediate,Africa,domestic,comtax,34.304443359
UnSkLab,Intermediate,Africa,domestic,comtax,14868.15625
SkLab,Intermediate,Africa,domestic,comtax,7337.765625
Capital,Intermediate,Africa,domestic,comtax,6386.125
NatRes,Intermediate,Africa,domestic,comtax,1011.4609375
wht,Intermediate,Africa,domestic,comtax,-0.17309570313
gro,Intermediate,Africa,domestic,comtax,-4.279296875
others,Intermediate,Africa,domestic,comtax,-0.59765625
Intermediate,Intermediate,Africa,domestic,comtax,2572.1875
others,CGDS,Africa,domestic,comtax,0.45626831055
Intermediate,CGDS,Africa,domestic,comtax,4126.84375
Land,pdr,Asia,domestic,comtax,-1927.2558594
UnSkLab,pdr,Asia,domestic,comtax,381.7265625
SkLab,pdr,Asia,domestic,comtax,8.1885070801
Capital,pdr,Asia,domestic,comtax,-1259.5507813
pdr,pdr,Asia,domestic,comtax,-505.49169922
gro,pdr,Asia,domestic,comtax,-0.16235733032
osd,pdr,Asia,domestic,comtax,-0.16975593567
others,pdr,Asia,domestic,comtax,-85.806152344
Intermediate,pdr,Asia,domestic,comtax,-586.74414063
Land,wht,Asia,domestic,comtax,-555.56591797
UnSkLab,wht,Asia,domestic,comtax,281.34179688
SkLab,wht,Asia,domestic,comtax,5.2447738647
Capital,wht,Asia,domestic,comtax,-263.60644531
wht,wht,Asia,domestic,comtax,-170.54492188
gro,wht,Asia,domestic,comtax,-1.90734863281250E-0006
others,wht,Asia,domestic,comtax,-1.2401733398
Intermediate,wht,Asia,domestic,comtax,-582.7109375
Land,gro,Asia,domestic,comtax,-585.18603516
UnSkLab,gro,Asia,domestic,comtax,166.68652344
SkLab,gro,Asia,domestic,comtax,3.3173675537
Capital,gro,Asia,domestic,comtax,-291.87402344
pdr,gro,Asia,domestic,comtax,-0.14646482468
wht,gro,Asia,domestic,comtax,-1.90734863281250E-0006
gro,gro,Asia,domestic,comtax,-315.74560547
others,gro,Asia,domestic,comtax,-6.2941513062
Intermediate,gro,Asia,domestic,comtax,-176.66113281
Land,osd,Asia,domestic,comtax,-1099.3955078
UnSkLab,osd,Asia,domestic,comtax,-275.97265625
SkLab,osd,Asia,domestic,comtax,-1.9461212158
Capital,osd,Asia,domestic,comtax,-484.77539063
pdr,osd,Asia,domestic,comtax,-0.054510593414
osd,osd,Asia,domestic,comtax,-30.230224609
others,osd,Asia,domestic,comtax,-40.22454834
Intermediate,osd,Asia,domestic,comtax,-627.71386719
Land,others,Asia,domestic,comtax,-44769.046875
UnSkLab,others,Asia,domestic,comtax,-30072.375
SkLab,others,Asia,domestic,comtax,-271.41723633
Capital,others,Asia,domestic,comtax,-43902.335938
pdr,others,Asia,domestic,comtax,-41.115112305
wht,others,Asia,domestic,comtax,-0.02734375
gro,others,Asia,domestic,comtax,-8.5721740723
osd,others,Asia,domestic,comtax,-6.4647979736
others,others,Asia,domestic,comtax,-12180.009766
Intermediate,others,Asia,domestic,comtax,-31187.734375
Land,Intermediate,Asia,domestic,comtax,-1741.7890625
UnSkLab,Intermediate,Asia,domestic,comtax,325148.25
SkLab,Intermediate,Asia,domestic,comtax,196423.5
Capital,Intermediate,Asia,domestic,comtax,68207.5
NatRes,Intermediate,Asia,domestic,comtax,2757.53125
pdr,Intermediate,Asia,domestic,comtax,-398.3515625
wht,Intermediate,Asia,domestic,comtax,-472.30859375
gro,Intermediate,Asia,domestic,comtax,-19.513671875
osd,Intermediate,Asia,domestic,comtax,-1.53125
others,Intermediate,Asia,domestic,comtax,-149.71875
Intermediate,Intermediate,Asia,domestic,comtax,86764
pdr,CGDS,Asia,domestic,comtax,0.56729888916
wht,CGDS,Asia,domestic,comtax,0.055847167969
gro,CGDS,Asia,domestic,comtax,2.591003418
osd,CGDS,Asia,domestic,comtax,0.54391479492
others,CGDS,Asia,domestic,comtax,4.9296875
Intermediate,CGDS,Asia,domestic,comtax,127195.25
Land,pdr,Europe,domestic,comtax,-275.90411377
UnSkLab,pdr,Europe,domestic,comtax,194.66882324
SkLab,pdr,Europe,domestic,comtax,9.8934593201
Capital,pdr,Europe,domestic,comtax,-85.155151367
pdr,pdr,Europe,domestic,comtax,-0.66159820557
wht,pdr,Europe,domestic,comtax,1.19209289550781E-0007
gro,pdr,Europe,domestic,comtax,2.38418579101563E-0007
others,pdr,Europe,domestic,comtax,-0.036106109619
Intermediate,pdr,Europe,domestic,comtax,11.995391846
Land,wht,Europe,domestic,comtax,-2837.1665039
UnSkLab,wht,Europe,domestic,comtax,3212.4179688
SkLab,wht,Europe,domestic,comtax,138.98052979
Capital,wht,Europe,domestic,comtax,-1305.8876953
pdr,wht,Europe,domestic,comtax,-5.96046447753906E-0008
wht,wht,Europe,domestic,comtax,-203.26269531
others,wht,Europe,domestic,comtax,-0.053964614868
Intermediate,wht,Europe,domestic,comtax,465.52148438
Land,gro,Europe,domestic,comtax,-2676.1791992
UnSkLab,gro,Europe,domestic,comtax,3762.1660156
SkLab,gro,Europe,domestic,comtax,138.61645508
Capital,gro,Europe,domestic,comtax,-2056.6411133
wht,gro,Europe,domestic,comtax,-1.19209289550781E-0007
gro,gro,Europe,domestic,comtax,-154.81066895
others,gro,Europe,domestic,comtax,-0.02540397644
Intermediate,gro,Europe,domestic,comtax,206.65136719
Land,osd,Europe,domestic,comtax,-1468.1352539
UnSkLab,osd,Europe,domestic,comtax,1347.8466797
SkLab,osd,Europe,domestic,comtax,70.066711426
Capital,osd,Europe,domestic,comtax,-822.75634766
osd,osd,Europe,domestic,comtax,-10.384429932
others,osd,Europe,domestic,comtax,-0.45405006409
Intermediate,osd,Europe,domestic,comtax,326.13867188
Land,others,Europe,domestic,comtax,-16636.033203
UnSkLab,others,Europe,domestic,comtax,17400.335938
SkLab,others,Europe,domestic,comtax,917.52783203
Capital,others,Europe,domestic,comtax,-10862.640625
pdr,others,Europe,domestic,comtax,-0.17737388611
wht,others,Europe,domestic,comtax,-3.8586883545
gro,others,Europe,domestic,comtax,-0.59963989258
osd,others,Europe,domestic,comtax,-0.23406171799
others,others,Europe,domestic,comtax,-632.07617188
Intermediate,others,Europe,domestic,comtax,1409.0742188
Land,Intermediate,Europe,domestic,comtax,-5367.3359375
UnSkLab,Intermediate,Europe,domestic,comtax,1437248.5
SkLab,Intermediate,Europe,domestic,comtax,1048267.5
Capital,Intermediate,Europe,domestic,comtax,133847.5
NatRes,Intermediate,Europe,domestic,comtax,2736.15625
pdr,Intermediate,Europe,domestic,comtax,-5.8674316406
wht,Intermediate,Europe,domestic,comtax,-373.81640625
gro,Intermediate,Europe,domestic,comtax,-1238.4375
osd,Intermediate,Europe,domestic,comtax,-2.990234375
others,Intermediate,Europe,domestic,comtax,-844.859375
Intermediate,Intermediate,Europe,domestic,comtax,283188
wht,CGDS,Europe,domestic,comtax,-0.031940460205
gro,CGDS,Europe,domestic,comtax,0.024015426636
osd,CGDS,Europe,domestic,comtax,0.011930704117
others,CGDS,Europe,domestic,comtax,1.6657714844
Intermediate,CGDS,Europe,domestic,comtax,20202.5
Land,pdr,N_America,domestic,comtax,-12.847686768
UnSkLab,pdr,N_America,domestic,comtax,31.953552246
SkLab,pdr,N_America,domestic,comtax,2.3745994568
Capital,pdr,N_America,domestic,comtax,-15.142669678
pdr,pdr,N_America,domestic,comtax,-0.86404132843
wht,pdr,N_America,domestic,comtax,-1.7869949341
others,pdr,N_America,domestic,comtax,-0.013561606407
Intermediate,pdr,N_America,domestic,comtax,-2.9889526367
Land,wht,N_America,domestic,comtax,-624.82250977
UnSkLab,wht,N_America,domestic,comtax,168.16137695
SkLab,wht,N_America,domestic,comtax,12.263046265
Capital,wht,N_America,domestic,comtax,-202.35571289
pdr,wht,N_America,domestic,comtax,-3.9398269653
wht,wht,N_America,domestic,comtax,-26.897003174
gro,wht,N_America,domestic,comtax,-0.86574172974
osd,wht,N_America,domestic,comtax,-0.032316327095
others,wht,N_America,domestic,comtax,-0.4021396637
Intermediate,wht,N_America,domestic,comtax,-16.803710938
Land,gro,N_America,domestic,comtax,-330.07226563
UnSkLab,gro,N_America,domestic,comtax,614.69726563
SkLab,gro,N_America,domestic,comtax,47.421325684
Capital,gro,N_America,domestic,comtax,-661.70507813
pdr,gro,N_America,domestic,comtax,-9.21243429183960E-0003
wht,gro,N_America,domestic,comtax,-0.45310974121
gro,gro,N_America,domestic,comtax,-108.9074707
osd,gro,N_America,domestic,comtax,-0.073235273361
others,gro,N_America,domestic,comtax,-7.321182251
Intermediate,gro,N_America,domestic,comtax,-694.10742188
Land,osd,N_America,domestic,comtax,-421.71191406
UnSkLab,osd,N_America,domestic,comtax,341.77685547
SkLab,osd,N_America,domestic,comtax,25.475219727
Capital,osd,N_America,domestic,comtax,-278.27587891
wht,osd,N_America,domestic,comtax,-0.089767932892
gro,osd,N_America,domestic,comtax,-0.38706970215
osd,osd,N_America,domestic,comtax,-100.63745117
others,osd,N_America,domestic,comtax,-0.14872264862
Intermediate,osd,N_America,domestic,comtax,-308.44042969
Land,others,N_America,domestic,comtax,-887.27929688
UnSkLab,others,N_America,domestic,comtax,1393.6699219
SkLab,others,N_America,domestic,comtax,91.893310547
Capital,others,N_America,domestic,comtax,-2100.9941406
pdr,others,N_America,domestic,comtax,-0.14475917816
wht,others,N_America,domestic,comtax,-0.61251831055
gro,others,N_America,domestic,comtax,-2.3237228394
osd,others,N_America,domestic,comtax,-0.085934400558
others,others,N_America,domestic,comtax,-116.19726563
Intermediate,others,N_America,domestic,comtax,-1344.9960938
Land,Intermediate,N_America,domestic,comtax,-237.27246094
UnSkLab,Intermediate,N_America,domestic,comtax,762961.5
SkLab,Intermediate,N_America,domestic,comtax,587818.25
Capital,Intermediate,N_America,domestic,comtax,131138
NatRes,Intermediate,N_America,domestic,comtax,2789.90625
pdr,Intermediate,N_America,domestic,comtax,-4.4150390625
wht,Intermediate,N_America,domestic,comtax,-14.587402344
gro,Intermediate,N_America,domestic,comtax,-1172.421875
osd,Intermediate,N_America,domestic,comtax,-0.4423828125
others,Intermediate,N_America,domestic,comtax,-66.00390625
Intermediate,Intermediate,N_America,domestic,comtax,77354
others,CGDS,N_America,domestic,comtax,-3.71932983398438E-0005
Intermediate,CGDS,N_America,domestic,comtax,24625.25
Land,pdr,Oceania,domestic,comtax,-5.8751487732
UnSkLab,pdr,Oceania,domestic,comtax,-10.773845673
SkLab,pdr,Oceania,domestic,comtax,-0.75729012489
Capital,pdr,Oceania,domestic,comtax,-9.312836647
wht,pdr,Oceania,domestic,comtax,-0.87949687243
gro,pdr,Oceania,domestic,comtax,-0.35286700726
osd,pdr,Oceania,domestic,comtax,-0.15123848617
others,pdr,Oceania,domestic,comtax,-1.4622741938
Intermediate,pdr,Oceania,domestic,comtax,-22.405284882
Land,wht,Oceania,domestic,comtax,-8.5872802734
UnSkLab,wht,Oceania,domestic,comtax,-12.993713379
SkLab,wht,Oceania,domestic,comtax,-0.77305603027
Capital,wht,Oceania,domestic,comtax,-15.855743408
wht,wht,Oceania,domestic,comtax,-44.090942383
gro,wht,Oceania,domestic,comtax,-0.40910434723
osd,wht,Oceania,domestic,comtax,-0.18416643143
others,wht,Oceania,domestic,comtax,-2.1035194397
Intermediate,wht,Oceania,domestic,comtax,-29.517089844
Land,gro,Oceania,domestic,comtax,-4.3497924805
UnSkLab,gro,Oceania,domestic,comtax,-3.1264648438
SkLab,gro,Oceania,domestic,comtax,-0.23046875
Capital,gro,Oceania,domestic,comtax,-8.9744262695
wht,gro,Oceania,domestic,comtax,-1.1961841583
gro,gro,Oceania,domestic,comtax,-11.502822876
osd,gro,Oceania,domestic,comtax,-0.20891475677
others,gro,Oceania,domestic,comtax,-2.1289405823
Intermediate,gro,Oceania,domestic,comtax,-27.366210938
Land,osd,Oceania,domestic,comtax,-0.46757507324
UnSkLab,osd,Oceania,domestic,comtax,4.4402770996
SkLab,osd,Oceania,domestic,comtax,0.15968894958
Capital,osd,Oceania,domestic,comtax,-2.5453796387
wht,osd,Oceania,domestic,comtax,-0.4775185585
gro,osd,Oceania,domestic,comtax,-0.21451497078
osd,osd,Oceania,domestic,comtax,-0.70906734467
others,osd,Oceania,domestic,comtax,-4.5856552124
Intermediate,osd,Oceania,domestic,comtax,-17.042144775
Land,others,Oceania,domestic,comtax,-10.965087891
UnSkLab,others,Oceania,domestic,comtax,27.896972656
SkLab,others,Oceania,domestic,comtax,0.63217163086
Capital,others,Oceania,domestic,comtax,-24.835205078
wht,others,Oceania,domestic,comtax,-2.7851295471
gro,others,Oceania,domestic,comtax,-1.26496315
osd,others,Oceania,domestic,comtax,-2.0309066772
others,others,Oceania,domestic,comtax,-37.92388916
Intermediate,others,Oceania,domestic,comtax,-112.20239258
Land,Intermediate,Oceania,domestic,comtax,-6.4645996094
UnSkLab,Intermediate,Oceania,domestic,comtax,12278.40625
SkLab,Intermediate,Oceania,domestic,comtax,8871.625
Capital,Intermediate,Oceania,domestic,comtax,7834.84375
NatRes,Intermediate,Oceania,domestic,comtax,394.36132813
pdr,Intermediate,Oceania,domestic,comtax,-0.07674407959
wht,Intermediate,Oceania,domestic,comtax,-38.346923828
gro,Intermediate,Oceania,domestic,comtax,-24.265625
osd,Intermediate,Oceania,domestic,comtax,-6.9660644531
others,Intermediate,Oceania,domestic,comtax,-56.30859375
Intermediate,Intermediate,Oceania,domestic,comtax,2680.75
Intermediate,CGDS,Oceania,domestic,comtax,12281.109375
Land,pdr,S_America,domestic,comtax,9.9929199219
UnSkLab,pdr,S_America,domestic,comtax,184.25317383
SkLab,pdr,S_America,domestic,comtax,4.674911499
Capital,pdr,S_America,domestic,comtax,-44.370849609
pdr,pdr,S_America,domestic,comtax,-9.250793457
Intermediate,pdr,S_America,domestic,comtax,13.321044922
Land,wht,S_America,domestic,comtax,17.036865234
UnSkLab,wht,S_America,domestic,comtax,161.67321777
SkLab,wht,S_America,domestic,comtax,4.0651512146
Capital,wht,S_America,domestic,comtax,-37.377563477
wht,wht,S_America,domestic,comtax,-6.3297119141
Intermediate,wht,S_America,domestic,comtax,46.239013672
Land,gro,S_America,domestic,comtax,34.425537109
UnSkLab,gro,S_America,domestic,comtax,420.41821289
SkLab,gro,S_America,domestic,comtax,12.270332336
Capital,gro,S_America,domestic,comtax,-104.48632813
gro,gro,S_America,domestic,comtax,-24.998535156
osd,gro,S_America,domestic,comtax,9.53674316406250E-0007
Intermediate,gro,S_America,domestic,comtax,64.641601563
Land,osd,S_America,domestic,comtax,74.625
UnSkLab,osd,S_America,domestic,comtax,749.13183594
SkLab,osd,S_America,domestic,comtax,23.234085083
Capital,osd,S_America,domestic,comtax,-116.00292969
osd,osd,S_America,domestic,comtax,-16.828369141
Intermediate,osd,S_America,domestic,comtax,237.49023438
Land,others,S_America,domestic,comtax,140.98046875
UnSkLab,others,S_America,domestic,comtax,2408.34375
SkLab,others,S_America,domestic,comtax,64.384552002
Capital,others,S_America,domestic,comtax,-3760.328125
others,others,S_America,domestic,comtax,-96.715820313
Intermediate,others,S_America,domestic,comtax,-75.275390625
Land,Intermediate,S_America,domestic,comtax,112.56738281
UnSkLab,Intermediate,S_America,domestic,comtax,124469.5625
SkLab,Intermediate,S_America,domestic,comtax,64412.90625
Capital,Intermediate,S_America,domestic,comtax,11339.25
NatRes,Intermediate,S_America,domestic,comtax,477.47265625
pdr,Intermediate,S_America,domestic,comtax,-0.06103515625
wht,Intermediate,S_America,domestic,comtax,-1.95312500000000E-0003
gro,Intermediate,S_America,domestic,comtax,-1.7607421875
osd,Intermediate,S_America,domestic,comtax,-0.05078125
others,Intermediate,S_America,domestic,comtax,-0.37109375
Intermediate,Intermediate,S_America,domestic,comtax,16385.75
wht,CGDS,S_America,domestic,comtax,2.87628173828125E-0003
others,CGDS,S_America,domestic,comtax,179.26025391
Intermediate,CGDS,S_America,domestic,comtax,19086.8125
Land,pdr,ROW,domestic,comtax,1.86341931112111E-0005
UnSkLab,pdr,ROW,domestic,comtax,6.20483653619885E-0004
SkLab,pdr,ROW,domestic,comtax,2.03829476959072E-0005
Capital,pdr,ROW,domestic,comtax,2.84546986222267E-0005
pdr,pdr,ROW,domestic,comtax,-2.91038304567337E-0011
Intermediate,pdr,ROW,domestic,comtax,2.74658109992743E-0003
Land,wht,ROW,domestic,comtax,1.84527598321438E-0004
UnSkLab,wht,ROW,domestic,comtax,6.14443607628345E-0003
SkLab,wht,ROW,domestic,comtax,2.01845192350447E-0004
Capital,wht,ROW,domestic,comtax,2.81777232885361E-0004
Intermediate,wht,ROW,domestic,comtax,5.73647394776344E-0003
Land,gro,ROW,domestic,comtax,2.20170244574547E-0004
UnSkLab,gro,ROW,domestic,comtax,7.33126886188984E-0003
SkLab,gro,ROW,domestic,comtax,2.40832858253270E-0004
Capital,gro,ROW,domestic,comtax,3.36204655468464E-0004
Intermediate,gro,ROW,domestic,comtax,6.02532923221588E-0003
Land,osd,ROW,domestic,comtax,3.38727608323097E-0004
UnSkLab,osd,ROW,domestic,comtax,0.011279027909
SkLab,osd,ROW,domestic,comtax,3.70517140254378E-0004
Capital,osd,ROW,domestic,comtax,5.17243519425392E-0004
Intermediate,osd,ROW,domestic,comtax,0.013940773904
Land,others,ROW,domestic,comtax,2.61496752500534E-0003
UnSkLab,others,ROW,domestic,comtax,0.087073683739
SkLab,others,ROW,domestic,comtax,2.86037847399712E-0003
Capital,others,ROW,domestic,comtax,3.99309396743774E-0003
Intermediate,others,ROW,domestic,comtax,0.035529494286
Land,Intermediate,ROW,domestic,comtax,4.69391047954559E-0003
UnSkLab,Intermediate,ROW,domestic,comtax,6.5850372314
SkLab,Intermediate,ROW,domestic,comtax,3.7376890182
Capital,Intermediate,ROW,domestic,comtax,1.1258239746
NatRes,Intermediate,ROW,domestic,comtax,0.03916490078
pdr,Intermediate,ROW,domestic,comtax,9.31322574615479E-0010
others,Intermediate,ROW,domestic,comtax,-5.96046447753906E-0008
Intermediate,Intermediate,ROW,domestic,comtax,3.2660369873
Intermediate,CGDS,ROW,domestic,comtax,0.80604362488
pdr,pdr,Africa,imported,comtax,5.96046447753906E-0008
osd,pdr,Africa,imported,comtax,-4.65661287307739E-0010
Intermediate,pdr,Africa,imported,comtax,0.072814941406
wht,wht,Africa,imported,comtax,-3.29589843750000E-0003
Intermediate,wht,Africa,imported,comtax,1.1879882813
Intermediate,gro,Africa,imported,comtax,2.9387207031
pdr,osd,Africa,imported,comtax,2.79396772384644E-0009
